INDEX;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
44857;2;0;20;Colombia;R;67;170;3;5;5;A;53;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RB;68;64;67;79;71;68;71;73;67;66;68;76;50;78;81;76;79;69;82;73;78;68;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Default;0;131;0;4532;21;0;0;0;1;1;1;1;0;0;SPORTING;19;
44858;2;723;25;Spain;R;72;176;4;5;5;B;48;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;SS;71;36;68;75;72;69;73;72;68;68;70;76;50;73;80;77;79;73;81;74;74;67;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4346;18;0;0;0;1;1;1;1;0;0;REAL ZARAGOZA;8;
44859;2;16;26;Spain;L;72;174;4;4;4;B;47;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;LB;67;63;66;74;71;68;78;77;58;69;74;73;50;71;78;73;77;72;79;73;75;67;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4414;27;0;0;0;1;1;1;1;0;0;REAL ZARAGOZA;21;
44862;2;1994;21;Spain;R;80;191;3;4;4;A;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;69;50;51;52;55;53;60;40;40;40;45;73;79;63;52;61;83;56;75;74;63;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4516;20;0;0;0;1;1;1;1;0;0;MÁLAGA CF;35;
44863;2;0;24;Algeria;R;81;188;4;5;6;A;48;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;RB;53;68;74;67;69;72;68;71;50;50;50;68;50;72;73;68;78;79;78;76;76;65;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Default;0;131;0;4372;26;0;0;0;1;1;1;1;0;0;REAL SOCIEDAD;19;
44865;2;0;22;Portugal;R;61;169;3;5;5;A;59;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;67;52;66;80;78;72;76;73;70;70;68;78;50;82;82;76;73;65;75;70;72;65;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;3;1;Default;0;131;0;4399;19;0;0;0;1;1;1;1;0;0;SPORTING;28;
44867;2;0;24;Sweden;R;82;193;4;5;5;A;52;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;50;75;83;68;69;73;69;73;55;55;54;71;50;76;70;63;73;84;74;76;80;70;72;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4510;23;0;0;0;1;1;1;1;0;0;FC UTRECHT;23;
44868;2;0;21;Netherlands;R;78;186;4;5;5;A;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;61;64;67;73;71;78;68;70;61;55;57;72;50;72;73;70;77;81;78;79;73;65;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4292;19;0;0;0;1;1;1;1;0;0;SC HEERENVEEN;46;
44870;2;0;22;Netherlands;L;70;170;4;4;4;A;90;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;LWF;66;35;63;78;72;70;73;75;65;71;73;77;50;72;83;82;79;68;76;74;74;64;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4318;18;0;0;0;1;1;1;1;0;0;HERACLES ALMELO;27;
44872;2;0;20;Greece;R;73;180;4;4;4;A;63;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RB;59;61;67;67;64;65;65;67;56;60;59;67;50;70;73;68;75;74;77;71;72;64;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4504;20;0;0;0;1;1;1;1;0;0;AEK ATHENS FC;92;
44873;2;0;19;Cyprus;L;61;170;3;4;4;A;85;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;63;53;64;71;65;64;66;67;61;62;63;66;50;75;82;74;77;66;75;73;67;65;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4518;23;0;0;0;1;1;1;1;0;0;AEK ATHENS FC;66;
44874;2;0;26;Turkey;R;81;181;6;4;4;A;69;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;65;70;77;72;71;73;70;72;60;62;63;70;50;76;75;74;81;80;82;75;80;72;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;1;Default;0;131;0;4417;23;0;0;0;1;1;1;1;0;0;FENERBAHÇE SK;67;
44881;2;796;23;Brazil;L;80;188;5;5;5;B;53;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;68;72;79;74;75;75;77;79;60;75;59;72;50;73;66;82;82;85;77;86;81;67;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;3;4;1;Default;0;131;0;4513;23;0;0;0;1;1;1;1;0;0;S.C. BRAGA;5;
44883;2;0;24;Benin;L;69;181;5;4;3;A;53;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;68;60;73;67;65;69;66;74;60;66;64;66;50;66;73;84;83;73;73;80;82;64;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;1;Default;0;131;0;4212;25;0;0;0;1;1;1;1;0;0;S.C. BRAGA;23;
44885;2;0;20;Portugal;R;75;180;5;5;5;A;34;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;DMF;66;75;78;76;79;76;81;73;65;65;66;76;50;79;78;74;76;76;76;74;77;80;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4532;19;0;0;0;1;1;1;1;0;0;ARATALCAO;4;
44886;2;0;25;Portugal;R;70;180;5;5;5;A;57;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RB;67;62;75;70;65;70;73;75;62;67;65;70;50;73;76;82;84;73;76;79;77;69;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4372;21;0;0;0;1;1;1;1;0;0;ARATALCAO;2;
44887;2;0;28;Portugal;R;79;183;5;5;5;A;42;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;CF;74;40;78;76;65;73;75;76;70;73;74;72;50;80;72;75;72;76;73;75;77;73;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;4510;28;0;0;0;1;1;1;1;0;0;ARATALCAO;19;
44888;2;0;24;Cape Verde;L;71;179;5;3;3;A;48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;LB;69;65;69;80;66;71;72;76;68;74;75;74;50;67;70;84;83;74;75;82;78;65;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;4;1;Default;0;131;0;4362;26;0;0;0;1;1;1;1;0;0;ARATALCAO;26;
44890;2;0;21;Senegal;R;79;197;5;5;5;A;47;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;51;66;76;67;64;63;64;62;58;61;57;64;50;67;73;78;84;86;73;85;83;67;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;1;Default;0;131;0;4393;21;0;0;0;1;1;1;1;0;0;FC PORTO;88;
44891;2;0;27;Brazil;R;72;176;5;6;6;A;60;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;74;55;74;84;76;73;76;69;69;75;78;80;50;76;74;78;72;69;75;75;72;67;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4498;20;0;0;0;2;1;1;1;0;0;MERASZILHO;99;
44892;2;0;28;Brazil;R;79;180;5;5;5;A;93;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;CMF;65;68;76;75;78;72;78;70;60;72;75;78;50;70;68;80;79;76;75;76;72;70;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4499;23;0;0;0;1;1;1;1;0;0;MERASZILHO;21;
44893;2;0;19;Portugal;R;80;187;3;4;4;A;219;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;68;55;61;55;57;54;55;45;45;45;53;76;82;68;57;64;81;53;81;82;64;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4448;20;0;0;0;1;1;1;1;0;0;ARATALCAO;24;
44894;2;0;21;Portugal;R;68;175;4;5;6;A;192;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;AMF;72;42;68;80;81;76;81;80;68;79;80;78;50;69;78;78;75;67;74;69;71;68;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;4519;21;0;0;0;1;1;1;1;0;0;BEFMAXAO;30;
44895;2;2594;21;Brazil;R;81;184;4;5;6;A;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;69;37;79;82;64;69;64;63;71;65;61;75;50;75;67;76;78;78;74;78;75;65;69;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;Default;0;131;0;4522;26;0;0;0;1;1;1;1;0;0;BEFMAXAO;25;
44896;2;0;22;Guinea-Bissau;R;82;191;3;4;4;A;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;70;55;61;54;55;56;54;45;45;45;51;75;78;60;55;65;82;52;85;82;67;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;Default;0;131;0;4394;20;0;0;0;1;1;1;1;0;0;BEFMAXAO;12;
44898;2;0;23;Portugal;L;69;185;4;4;3;A;212;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;LB;68;65;70;76;67;70;75;73;65;67;65;70;50;75;81;81;80;75;80;78;73;66;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;1;Default;0;131;0;4518;24;0;0;0;1;1;1;1;0;0;BEFMAXAO;23;
44903;2;1822;26;Brazil;L;72;175;5;5;5;A;150;1;0;0;0;1;0;0;1;1;0;1;1;1;1;1;LMF;78;45;70;86;73;79;80;78;76;79;78;76;50;73;81;82;78;71;78;82;72;70;71;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;2;4;1;Default;0;131;0;4326;18;0;0;0;1;1;1;1;0;0;BEFMAXAO;16;
44907;2;0;21;Portugal;R;78;188;4;5;4;A;52;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;DMF;65;65;71;76;79;68;75;67;61;61;65;67;50;72;67;70;74;75;74;78;75;66;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4405;28;0;0;0;1;1;1;1;0;0;BEFMAXAO;27;
44908;2;0;21;Benin;R;82;185;3;4;5;A;103;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;AMF;70;40;68;82;80;78;78;76;65;71;72;72;50;65;71;78;80;78;71;74;63;63;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;6;1;Default;0;131;0;4455;19;0;0;0;1;1;1;1;0;0;BEFMAXAO;35;
44911;2;0;29;Portugal;R;70;175;3;5;5;A;78;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;RMF;70;47;65;83;75;73;75;76;65;76;75;79;50;75;83;78;77;68;76;70;72;67;67;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Default;0;131;0;4519;27;0;0;0;1;1;1;1;0;0;VERFOLCAO;8;
44913;2;0;22;Portugal;L;74;185;4;4;3;A;22;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;AMF;70;56;69;76;74;67;80;83;79;82;75;72;50;73;71;78;77;72;75;84;75;67;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4519;4;0;0;0;1;1;1;1;0;0;GENOA CFC;8;
44922;2;37;29;Brazil;R;78;187;3;5;4;A;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;81;55;61;58;60;67;68;45;45;45;53;79;84;66;60;67;83;60;77;83;67;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4515;23;0;0;0;1;1;1;1;0;0;GAVORENCE;1;
44923;2;2641;26;Brazil;L;80;187;5;4;5;A;118;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;56;72;81;69;68;64;70;70;62;61;58;64;50;68;70;72;76;84;68;82;80;67;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;1;Default;0;131;0;4508;18;0;0;0;1;1;1;1;0;0;GAVORENCE;16;
44924;2;1650;21;Brazil;R;73;178;3;5;6;A;68;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;66;57;68;80;78;69;76;65;67;68;65;75;50;68;79;70;73;66;75;75;70;66;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Default;0;131;0;4324;27;0;0;0;1;1;1;1;0;0;S.C. BRAGA;17;
44925;2;0;21;Senegal;R;89;197;4;4;5;A;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;70;36;79;72;63;71;63;67;72;61;60;69;50;74;66;78;75;80;65;83;68;65;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;1;Default;0;131;0;4403;23;0;0;0;1;1;1;1;0;0;GAVORENCE;13;
44927;2;712;27;Brazil;R;80;181;5;5;5;A;68;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RB;62;68;70;69;70;69;71;71;65;55;54;68;50;78;72;74;76;79;80;77;80;75;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4527;18;0;0;0;1;1;1;1;0;0;GAVORENCE;20;
44928;2;0;20;Portugal;L;75;185;4;4;5;A;52;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;CF;74;34;79;76;66;74;63;64;76;61;67;70;50;80;75;79;73;76;67;78;68;66;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4311;22;0;0;0;1;1;1;1;0;0;GAVORENCE;9;
44930;2;0;22;Portugal;R;80;183;3;5;5;A;26;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;61;66;67;67;70;67;68;67;56;61;57;68;50;70;67;69;75;80;73;73;74;66;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4376;20;0;0;0;1;1;1;1;0;0;VISICUTAO;8;
44936;2;0;22;Portugal;R;73;184;4;5;5;A;67;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;RB;66;61;75;79;75;70;82;78;68;76;80;73;50;74;68;72;74;73;76;75;73;66;66;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4442;23;0;0;0;1;1;1;1;0;0;CFR CLUJ;3;
44938;2;0;30;Brazil;R;84;186;6;5;5;A;53;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;58;75;81;68;64;69;71;68;64;69;56;68;50;68;67;69;72;86;69;84;76;70;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4318;28;0;0;0;1;1;1;1;0;0;MERASZILHO;15;
44941;2;0;25;Free Nationality;R;75;176;4;4;5;A;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;73;38;73;76;69;73;65;64;72;61;63;70;50;75;75;73;80;74;69;80;73;70;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;1;Default;0;131;0;4394;25;0;0;0;1;1;1;1;0;0;ESTRALPAO;11;
44942;2;2614;24;Brazil;R;69;170;3;6;6;A;53;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;SS;68;36;69;80;70;72;78;76;68;79;76;76;50;73;83;83;81;75;72;78;72;66;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Default;0;131;0;4504;19;0;0;0;1;1;1;1;0;0;MERASZILHO;11;
44946;2;290;18;Spain;L;67;172;3;4;4;A;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;LMF;65;37;63;76;68;67;70;69;58;69;69;75;50;69;82;78;81;69;76;73;71;64;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4520;22;0;0;0;1;1;1;1;0;0;VALENCIA CF;28;
44949;2;154;25;Spain;R;66;179;4;5;5;A;66;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;LMF;67;33;64;76;72;68;73;71;62;70;72;75;50;69;77;74;77;72;76;73;71;65;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4539;18;0;0;0;1;1;1;1;0;0;CA OSASUNA;18;
44950;2;593;22;Spain;L;77;185;4;5;5;A;52;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;CMF;66;44;69;75;75;74;76;74;63;72;76;77;50;71;73;68;73;75;77;75;68;66;72;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4519;23;0;0;0;1;1;1;1;0;0;CA OSASUNA;22;
44956;2;0;22;Portugal;L;66;183;5;5;5;A;54;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;LB;67;64;76;80;75;73;78;80;57;72;70;72;50;73;80;79;76;73;78;75;76;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4534;21;0;0;0;1;1;1;1;0;0;MASEADEIRA;41;
44958;2;0;19;Nigeria;R;75;180;4;4;5;A;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;CMF;64;55;74;75;69;74;71;72;69;68;70;73;50;69;68;76;81;73;75;75;70;68;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;Default;0;131;0;4441;27;0;0;0;1;1;1;1;0;0;MASEADEIRA;23;
44959;2;0;20;Portugal;R;76;178;4;6;5;A;51;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;64;54;74;78;73;73;68;69;67;66;71;77;50;70;69;73;79;73;74;74;74;64;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4519;26;0;0;0;1;1;1;1;0;0;MASEADEIRA;6;
44962;2;0;21;Cape Verde;R;76;182;4;5;6;A;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;68;42;77;74;65;74;66;64;76;64;67;71;50;72;70;79;80;80;68;78;73;65;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Default;0;131;0;4433;28;0;0;0;1;1;1;1;0;0;MASEADEIRA;15;
44965;2;0;24;Portugal;R;67;186;4;6;5;A;26;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;56;72;80;79;75;74;80;76;63;68;62;67;50;78;79;76;76;76;75;81;75;69;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;Default;0;131;0;4448;19;0;0;0;1;1;1;1;0;0;NARDIMCOL;3;
44967;2;1857;20;Brazil;R;74;178;3;5;5;A;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;70;34;78;78;64;73;64;62;80;62;65;71;50;80;69;76;80;81;70;82;72;66;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4409;22;0;0;0;1;1;1;1;0;0;NARDIMCOL;23;
